@relation 'dataset-weka.filters.unsupervised.instance.imagefilter.SimpleColorHistogramFilter-DC:\\Users\\ngocl\\eclipse-workspace\\datn-be-weka.filters.unsupervised.attribute.Remove-R1'

@attribute 'RGB Color Histogram0' numeric
@attribute 'RGB Color Histogram1' numeric
@attribute 'RGB Color Histogram2' numeric
@attribute 'RGB Color Histogram3' numeric
@attribute 'RGB Color Histogram4' numeric
@attribute 'RGB Color Histogram5' numeric
@attribute 'RGB Color Histogram6' numeric
@attribute 'RGB Color Histogram7' numeric
@attribute 'RGB Color Histogram8' numeric
@attribute 'RGB Color Histogram9' numeric
@attribute 'RGB Color Histogram10' numeric
@attribute 'RGB Color Histogram11' numeric
@attribute 'RGB Color Histogram12' numeric
@attribute 'RGB Color Histogram13' numeric
@attribute 'RGB Color Histogram14' numeric
@attribute 'RGB Color Histogram15' numeric
@attribute 'RGB Color Histogram16' numeric
@attribute 'RGB Color Histogram17' numeric
@attribute 'RGB Color Histogram18' numeric
@attribute 'RGB Color Histogram19' numeric
@attribute 'RGB Color Histogram20' numeric
@attribute 'RGB Color Histogram21' numeric
@attribute 'RGB Color Histogram22' numeric
@attribute 'RGB Color Histogram23' numeric
@attribute 'RGB Color Histogram24' numeric
@attribute 'RGB Color Histogram25' numeric
@attribute 'RGB Color Histogram26' numeric
@attribute 'RGB Color Histogram27' numeric
@attribute 'RGB Color Histogram28' numeric
@attribute 'RGB Color Histogram29' numeric
@attribute 'RGB Color Histogram30' numeric
@attribute 'RGB Color Histogram31' numeric
@attribute 'RGB Color Histogram32' numeric
@attribute 'RGB Color Histogram33' numeric
@attribute 'RGB Color Histogram34' numeric
@attribute 'RGB Color Histogram35' numeric
@attribute 'RGB Color Histogram36' numeric
@attribute 'RGB Color Histogram37' numeric
@attribute 'RGB Color Histogram38' numeric
@attribute 'RGB Color Histogram39' numeric
@attribute 'RGB Color Histogram40' numeric
@attribute 'RGB Color Histogram41' numeric
@attribute 'RGB Color Histogram42' numeric
@attribute 'RGB Color Histogram43' numeric
@attribute 'RGB Color Histogram44' numeric
@attribute 'RGB Color Histogram45' numeric
@attribute 'RGB Color Histogram46' numeric
@attribute 'RGB Color Histogram47' numeric
@attribute 'RGB Color Histogram48' numeric
@attribute 'RGB Color Histogram49' numeric
@attribute 'RGB Color Histogram50' numeric
@attribute 'RGB Color Histogram51' numeric
@attribute 'RGB Color Histogram52' numeric
@attribute 'RGB Color Histogram53' numeric
@attribute 'RGB Color Histogram54' numeric
@attribute 'RGB Color Histogram55' numeric
@attribute 'RGB Color Histogram56' numeric
@attribute 'RGB Color Histogram57' numeric
@attribute 'RGB Color Histogram58' numeric
@attribute 'RGB Color Histogram59' numeric
@attribute 'RGB Color Histogram60' numeric
@attribute 'RGB Color Histogram61' numeric
@attribute 'RGB Color Histogram62' numeric
@attribute 'RGB Color Histogram63' numeric
@attribute class {Sofa,BanGhe,Giuong,Ke}

@data
84,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,35,107,0,0,0,13,2,0,0,0,0,0,0,0,0,0,0,35,1,0,0,62,255,3,0,0,17,6,0,0,0,0,0,0,0,0,0,0,26,5,0,0,52,203,BanGhe
183,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,4,1,0,0,5,44,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,4,1,0,0,6,50,1,0,0,4,2,0,0,0,0,0,0,0,0,0,0,4,2,0,0,9,255,BanGhe
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,63,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,122,155,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,17,0,0,0,37,255,BanGhe
52,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,20,39,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,40,108,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,31,255,BanGhe
52,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,20,39,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,40,108,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,31,255,BanGhe
248,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,46,4,0,0,37,105,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,41,4,0,0,43,105,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,44,4,0,0,64,255,BanGhe
103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,7,45,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,10,255,BanGhe
255,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,7,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,204,BanGhe
3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27,64,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,114,149,1,0,0,11,2,0,0,0,0,0,0,0,0,0,2,23,2,0,0,44,255,BanGhe
109,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,8,1,0,0,11,52,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,8,2,0,0,13,68,1,0,0,5,2,0,0,0,0,0,0,0,0,0,0,9,2,0,0,23,255,BanGhe
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,28,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,1,71,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,231,0,0,0,104,80,BanGhe
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,28,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,1,69,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,231,0,0,0,107,85,BanGhe
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,28,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,1,69,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,231,0,0,0,107,85,BanGhe
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,10,37,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,63,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,119,0,0,0,93,179,BanGhe
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,66,255,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,154,6,0,0,96,102,BanGhe
100,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,15,4,0,0,13,70,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,17,4,0,0,18,87,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,21,5,0,0,29,255,BanGhe
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,115,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,97,255,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,34,92,BanGhe
0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,28,121,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,100,255,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,37,106,BanGhe
190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,8,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,11,75,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,0,0,0,16,255,BanGhe
0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,28,121,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,100,255,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,37,106,BanGhe
30,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,45,146,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,99,255,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,38,175,BanGhe
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,10,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,31,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,2,30,BanGhe
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,0,3,21,0,0,0,1,0,0,0,0,0,0,15,22,0,0,2,46,3,0,0,28,161,14,0,0,5,14,4,14,0,0,1,17,6,0,0,2,61,16,0,0,17,255,BanGhe
76,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,6,0,0,5,57,3,0,0,2,2,0,0,0,0,0,6,6,0,0,0,20,6,0,0,7,77,4,0,0,3,4,0,0,0,0,0,3,3,0,0,0,22,9,0,0,12,255,BanGhe
1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,30,136,0,0,0,21,1,0,0,0,0,0,0,0,0,0,0,67,0,0,0,114,255,3,0,0,16,5,0,0,0,0,0,0,0,0,0,0,18,4,0,0,30,101,BanGhe
168,2,0,0,7,2,0,0,0,0,0,0,0,0,0,0,14,3,0,0,19,94,2,0,0,8,3,0,0,0,0,0,0,0,0,0,0,13,4,0,0,22,104,2,0,0,10,4,0,0,0,0,0,0,0,0,0,0,14,4,0,0,29,255,BanGhe
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,35,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,88,151,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,42,255,BanGhe
0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,35,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,86,141,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,40,255,BanGhe
0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,35,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,86,141,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,40,255,BanGhe
9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,34,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,30,0,0,0,34,255,BanGhe
226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,BanGhe
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,13,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,32,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,3,31,BanGhe
9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,48,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,56,140,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,34,255,BanGhe
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,46,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,88,169,3,0,0,14,6,0,0,0,0,0,0,0,0,0,0,29,7,0,0,43,255,BanGhe
91,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,8,2,0,0,11,66,2,0,0,4,2,0,0,0,0,0,0,0,0,0,0,9,3,0,0,14,85,2,0,0,6,4,0,0,0,0,0,0,0,0,0,0,10,4,0,0,21,255,BanGhe
32,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,29,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,33,80,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,31,255,BanGhe
86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,81,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,255,BanGhe
86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,81,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,255,BanGhe
170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,BanGhe
36,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9,37,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,31,99,3,0,0,9,5,0,0,0,0,0,0,0,0,0,0,18,6,0,0,36,255,BanGhe
120,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,3,36,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,4,50,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,4,2,0,0,7,255,BanGhe
115,3,0,0,2,3,0,0,0,0,0,0,0,0,0,0,37,6,0,0,25,183,8,0,0,5,9,0,0,0,0,0,0,0,0,0,7,42,5,0,0,53,255,16,0,0,13,21,0,0,0,0,0,0,0,0,0,20,71,9,0,0,21,232,BanGhe
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,43,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,0,0,0,30,255,BanGhe
23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,16,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,16,255,BanGhe
23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,16,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,16,255,BanGhe
53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,255,BanGhe
33,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,11,59,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,26,9,0,0,21,255,7,0,0,2,4,0,0,0,0,0,0,0,0,0,0,27,6,0,0,8,59,BanGhe
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,13,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,32,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,3,31,BanGhe
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,42,52,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,20,1,0,0,33,255,BanGhe
57,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,6,35,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,5,1,0,0,8,59,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,6,2,0,0,15,255,BanGhe
27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,10,48,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,0,0,0,6,255,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21,1,0,0,2,61,BanGhe
28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,10,48,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,0,0,0,6,255,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,20,1,0,0,2,60,BanGhe
206,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,9,2,0,0,6,46,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,7,2,0,0,6,50,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,8,2,0,0,12,255,BanGhe
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,35,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,88,151,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,42,255,BanGhe
0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,35,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,86,141,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,40,255,BanGhe
0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,35,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,86,141,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,40,255,BanGhe
55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,43,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,64,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,32,92,BanGhe
9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,48,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,56,140,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,34,255,BanGhe
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,47,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,89,169,3,0,0,14,6,0,0,0,0,0,0,0,0,0,0,29,7,0,0,43,255,BanGhe
92,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,8,2,0,0,11,65,2,0,0,4,2,0,0,0,0,0,0,0,0,0,0,9,3,0,0,14,85,2,0,0,6,4,0,0,0,0,0,0,0,0,0,0,10,4,0,0,21,255,BanGhe
32,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,29,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,33,80,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,31,255,BanGhe
86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,81,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,255,BanGhe
86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,81,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,255,BanGhe
23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,12,94,5,0,0,0,2,0,0,0,0,0,0,0,0,0,1,26,0,0,0,26,229,7,0,0,0,18,0,0,0,0,0,0,0,0,0,23,36,0,0,0,51,255,BanGhe
170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,BanGhe
36,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,37,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,31,99,3,0,0,9,5,0,0,0,0,0,0,0,0,0,0,18,6,0,0,36,255,BanGhe
121,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,3,37,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,4,49,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,4,2,0,0,7,255,BanGhe
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,43,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,0,0,0,30,255,BanGhe
23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,16,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,16,255,BanGhe
23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,16,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,16,255,BanGhe
53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,255,BanGhe
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,0,28,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,3,0,0,45,166,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,88,3,0,0,22,37,BanGhe
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,42,52,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,20,1,0,0,33,255,BanGhe
58,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,6,35,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,5,1,0,0,8,59,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,6,2,0,0,16,255,BanGhe
56,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,28,0,0,0,8,92,2,0,0,0,3,0,0,0,0,0,0,0,0,0,4,16,0,0,0,15,98,2,0,0,0,8,0,0,0,0,0,0,0,0,0,19,30,0,0,0,40,255,BanGhe
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,35,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,88,151,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,42,255,BanGhe
0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,35,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,86,141,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,40,255,BanGhe
28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,10,48,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,0,0,0,6,255,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,20,1,0,0,2,60,BanGhe
37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,10,68,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,31,2,0,0,18,255,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,29,2,0,0,6,82,BanGhe
0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,35,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,86,141,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,40,255,BanGhe
225,2,0,0,4,1,0,0,0,0,0,0,0,0,0,0,31,8,0,0,19,112,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,29,8,0,0,21,115,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,30,8,0,0,27,255,BanGhe
9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,48,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,56,140,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,34,255,BanGhe
0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,46,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,89,170,3,0,0,14,7,0,0,0,0,0,0,0,0,0,0,28,7,0,0,43,255,BanGhe
91,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,8,2,0,0,11,66,2,0,0,4,2,0,0,0,0,0,0,0,0,0,0,9,3,0,0,14,84,2,0,0,6,4,0,0,0,0,0,0,0,0,0,0,10,4,0,0,21,255,BanGhe
32,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,29,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,33,80,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,31,255,BanGhe
226,3,0,0,3,2,0,0,0,0,0,0,0,0,0,0,41,2,0,0,50,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,56,1,0,2,70,169,2,0,0,2,2,0,0,0,0,0,0,0,0,0,10,78,6,0,0,60,255,BanGhe
86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,81,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,255,BanGhe
86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,81,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,255,BanGhe
170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,BanGhe
36,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9,37,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,31,99,3,0,0,9,5,0,0,0,0,0,0,0,0,0,0,18,6,0,0,36,255,BanGhe
121,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,3,37,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,4,49,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,4,2,0,0,7,255,BanGhe
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,43,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,0,0,0,30,255,BanGhe
23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,16,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,16,255,BanGhe
